Notif.date,Notification,Notification type,Functional Loc.,Equipments,Equipment Category,Description,Description Category,Main WorkCtr,Department,System status,Priority,Maintenance Days,Equipment Age (days),Predicted Maintenance Days
2024-02-14,150638928,G3,9010-011-TG-04-PY 5302A,TG,Mechanical Equipment,PM JOB 9010-011-TG-04-PY 5302A,general,011INST,Instrumentation,NOCO ORAS,-,0,330,0
2024-02-14,150638929,G3,9010-011-TG-04-PY 5302B,TG,Mechanical Equipment,PM JOB 9010-011-TG-04-PY 5302B,general,011INST,Instrumentation,NOCO ORAS,-,0,330,0
2024-02-14,150638930,G3,9010-011-TG-04-PY-219,TG,Mechanical Equipment,PM JOB 9010-011-TG-04-PY-219,general,011INST,Instrumentation,NOCO ORAS,-,0,330,0
2024-02-14,150638931,G3,9010-011-TG-05-PY-4401,TG,Mechanical Equipment,PM JOB 9010-011-TG-05-PY-4401,general,011INST,Instrumentation,NOCO ORAS,-,0,330,0
2024-02-14,150638932,G3,9010-011-TG-05-PY-4403,TG,Mechanical Equipment,PM JOB 9010-011-TG-05-PY-4403,general,011INST,Instrumentation,NOCO ORAS,-,0,330,0
2024-02-14,150638933,G3,9010-011-TG-05-PY-4405,TG,Mechanical Equipment,PM JOB 9010-011-TG-05-PY-4405,general,011INST,Instrumentation,NOCO ORAS,-,0,330,0
2024-02-14,150638934,G3,9010-011-TG-05-PY-5131A,TG,Mechanical Equipment,PM JOB 9010-011-TG-05-PY-5131A,general,011INST,Instrumentation,NOCO ORAS,-,0,330,0
2024-02-14,150638935,G3,9010-011-TG-05-PY-5131B,TG,Mechanical Equipment,PM JOB 9010-011-TG-05-PY-5131B,general,011INST,Instrumentation,NOCO ORAS,-,0,330,0
2024-02-14,150638936,G3,9010-011-TG-05-PY-5353,TG,Mechanical Equipment,PM JOB 9010-011-TG-05-PY-5353,general,011INST,Instrumentation,NOCO ORAS,-,0,330,0
2024-02-14,150638937,G3,9010-011-TG-05-PY-5552,TG,Mechanical Equipment,PM JOB 9010-011-TG-05-PY-5552,general,011INST,Instrumentation,NOCO ORAS,-,0,330,0
2024-02-14,150638938,G3,9010-011-TG-05-PY-5553,TG,Mechanical Equipment,PM JOB 9010-011-TG-05-PY-5553,general,011INST,Instrumentation,NOCO ORAS,-,0,330,0
2024-02-14,150638939,G3,9010-011-TG-04-LY- 4101A,TG,Mechanical Equipment,PM JOB 9010-011-TG-04-LY- 4101A,general,011INST,Instrumentation,NOCO ORAS,-,0,330,0
2024-02-14,150638940,G3,9010-011-TG-04-LY-4101B,TG,Mechanical Equipment,PM JOB 9010-011-TG-04-LY- 4101B,general,011INST,Instrumentation,NOCO ORAS,-,0,330,0
2024-02-14,150638941,G3,9010-011-TG-05-LY-4203A,TG,Mechanical Equipment,PM JOB 9010-011-TG-05-LY-4203A,general,011INST,Instrumentation,NOCO ORAS,-,0,330,0
2024-02-14,150638942,G3,9010-011-TG-05-LY-4203B,TG,Mechanical Equipment,PM JOB 9010-011-TG-05-LY-4203B,general,011INST,Instrumentation,NOCO ORAS,-,0,330,0
2024-02-14,150638943,G3,9010-011-TG-04-ZE-3400A,TG,Mechanical Equipment,PM JOB 9010-011-TG-04-ZE-3400A,general,011INST,Instrumentation,NOCO ORAS,-,0,330,0
2024-02-14,150639030,G1,9010-030-PN-01A,PN,Miscellaneous,PM of HT PANEL AT INTAKE SECTION-1,general,030ELEC,Electrical,NOPR ORAS,-,14,316,34
2024-02-14,150639035,G1,9010-049-PN-201A,PN,Miscellaneous,PM of HT PANEL AT NEW UNIT SS SECTION-1,general,049ELEC,Electrical,NOPR ORAS,-,15,315,25
2024-02-14,150639036,G1,9010-049-PN-201B,PN,Miscellaneous,PM of HT PANEL AT NEW UNIT SS SECTION-2,general,049ELEC,Electrical,NOPR ORAS,-,15,315,31
2024-02-14,150639057,G3,9010-018-PM-01D,PM,Miscellaneous,PM of 9010-018-PM-01D,general,018ELEC,Electrical,NOPR ORAS,-,14,316,17
2024-02-14,150639175,G3,9010-011-UPS-02-ACDB,UPS,Instrumentation,PM of 9010-011-UPS-02-ACDB,general,TESTELEC,Electrical,NOCO ORAS,-,55,275,53
2024-02-14,150639176,G3,9010-032-UPS-ACDB,UPS,Instrumentation,PM of 9010-032-UPS-ACDB,general,TESTELEC,Electrical,NOCO ORAS,-,55,275,51
2024-02-14,150639177,G3,9010-026-UPS,UPS,Instrumentation,PM of 9010-026-UPS,general,TESTELEC,Electrical,NOCO ORAS,-,55,275,51
2024-02-14,150639178,G3,9010-048-UPS-702,UPS,Instrumentation,PM of 9010-048-UPS-702,general,TESTELEC,Electrical,NOCO ORAS,-,55,275,51
2024-02-14,150639188,G3,9010-047-AC,AC,HVAC Systems,PM of PACKAGE AIR CONDITIONER OLD DDCS,general,COMELEC,Electrical,NOCO ORAS,-,20,310,30
2024-02-14,150639189,G3,9010-ADM-AC,AC,HVAC Systems,PM of PACKAGE AIR CONDITIONER MIS,general,COMELEC,Electrical,NOCO ORAS,-,20,310,35
2024-02-14,150639212,G3,9010-011-AT-003A,AT,Miscellaneous,Maintenence job for 9010-011-AT-002A,maintenance,011INST,Instrumentation,NOCO ORAS,-,22,308,22
2024-02-14,150639213,G3,9010-011-AT-004A,AT,Miscellaneous,Maintenence job for 9010-011-AT-004A,maintenance,011INST,Instrumentation,NOCO ORAS,-,22,308,22
2024-02-14,150639214,G3,9010-011-AT-005A,AT,Miscellaneous,Maintenence job for 9010-011-AT-005A,maintenance,011INST,Instrumentation,NOCO ORAS,-,22,308,22
2024-02-14,150639215,G3,9010-011-AT-4100,AT,Miscellaneous,Maintenence job for 9010-011-AT-4100,maintenance,011INST,Instrumentation,NOCO ORAS,-,22,308,22
2024-02-14,150639216,G3,9010-011-BL-7-ZT708,BL,Miscellaneous,Maintenence job for 9010-011-BL-7-ZT708,maintenance,011INST,Instrumentation,NOCO ORAS,-,22,308,22
2024-02-14,150639287,G3,9010-011- DCS-SOOTBLOWER, DCS,Control Systems,Maintenence job for 9010-011- DCS-SOOTBL,maintenance,011INST,Instrumentation,NOCO ORAS,-,22,308,22
2024-02-14,150639288,G3,9010-011- PLC-DMPLANT, PLC,Control Systems,Maintenence job for 9010-011- PLC-DMPLAN,maintenance,011INST,Instrumentation,NOCO ORAS,-,22,308,22
2024-02-14,150639289,G3,9010-011- TG3-WWG, TG3,Mechanical Equipment,Maintenence job for 9010-011- TG3-WWG,maintenance,011INST,Instrumentation,NOCO ORAS,-,22,308,22
2024-02-14,150639290,G3,9010-011- TG4-WWG, TG4,Mechanical Equipment,Maintenence job for 9010-011- TG4-WWG,maintenance,011INST,Instrumentation,NOCO ORAS,-,22,308,22
2024-02-14,150639291,G3,9010-011- TG5-WWG, TG5,Mechanical Equipment,Maintenence job for 9010-011- TG5-WWG,maintenance,011INST,Instrumentation,NOCO ORAS,-,22,308,22
2024-02-14,150639292,G3,9010-011-BL-5-SPARE,BL,Miscellaneous,Maintenence job for 9010-011-BL-5-SPARE,maintenance,011INST,Instrumentation,NOCO ORAS,-,22,308,22
2024-02-15,150638224,G2,9010-057-PM-01A,PM,Miscellaneous,057-PM-01A starting problem to rectify,"repair, damage",057ELEC,Electrical,NOCO ORAS,-,50,279,17
2024-02-15,150638230,G2,9010-004-DCS,DCS,Control Systems,DDCS monitor of Inselect-G time to be re,inspection,004INST,Instrumentation,OSNO,-,1,328,3
2024-02-15,150638231,G2,9010-004-DCS,DCS,Control Systems,DDCS monitor(OWS-2) is black out,inspection,004INST,Instrumentation,OSNO,-,1,328,3
2024-02-15,150638233,G2,9010-003-GD-17,GD,Miscellaneous,GD 17 near FD fan showing full level ple,general,003INST,Instrumentation,OSNO,1,2,327,2
2024-02-15,150638289,G2,9010-056-FV-0201,FV,Miscellaneous,56FIC-0201 TO BE CHECKED,inspection,056INST,Instrumentation,NOCO ORAS,-,104,225,83
2024-02-15,150639309,G2,9010-027-P,P,Miscellaneous,32-PM-05D abnormal sound,general,027MECH,Mechanical,NOPR ORAS,-,2,327,2
2024-02-15,150639327,G2,9010-003-LI-1508,LI,Miscellaneous,03LI508 CBD vessel level showing wrong v,general,003INST,Instrumentation,OSNO,1,2,327,2
2024-02-16,150638282,G2,9010-057-P-01B,P,Miscellaneous,"P-01B: seal pressure low, to be increase",general,057MECH,Mechanical,NOCO,-,4,324,15
2024-02-16,150639321,G2,9010-056-AT5201A,AT5201A,Miscellaneous,56F-01 STACK MONITORING TO BE DONE,general,056INST,Instrumentation,OSNO,-,1,327,1
2024-02-16,150639340,G2,9010-003-MOT,MOT,Electrical Systems,03P22A(N) Deluge pump trip and not takin,general,TESTELEC,Electrical,NOCO ORAS,1,10,318,8
2024-02-16,150639361,G1,9010-053-RR-LIFT-01,RR,Miscellaneous,Lift material requirement,general,053ELEC,Electrical,NOCO ORAS,2,0,328,10
2024-02-16,150639349,G2,9010-032-LCV-006,LCV,Control Systems,veatical pit LIC 006 DS Wrong showing,general,032INST,Instrumentation,OSNO,-,1,327,2
2024-02-16,150639350,G2,9010-032-P-23 -PG,P,Miscellaneous,32-p-02E PG not working,general,032INST,Instrumentation,OSNO,-,22,306,16
2024-02-16,150639364,G2,9010-003-LIGHT,LIGHT,Electrical Systems,electric board for induction heater for,general,003ELEC,Electrical,NOCO ORAS,-,49,279,61
2024-02-16,150639396,G3,9010-004-KM-01A,KM,Miscellaneous,HT Bkr maint,maintenance,004ELEC,Electrical,NOCO ORAS,1,17,311,18
2024-02-16,150639397,G3,9010-004-KM-01B,KM,Miscellaneous,HT bkr maint,maintenance,004ELEC,Electrical,NOCO ORAS,-,17,311,18
2024-02-16,150639398,G3,9010-004-KM-01C,KM,Miscellaneous,HT bkr maint,maintenance,004ELEC,Electrical,NOCO ORAS,-,17,311,18
2024-02-16,150639402,G3,9010-018-PM-01C,PM,Miscellaneous,PM of HT bkr,general,018ELEC,Electrical,NOCO ORAS,-,17,311,24
2024-02-16,150639419,G3,9010-018-PM-201C,PM,Miscellaneous,HT Motor breaker maintenance,maintenance,018ELEC,Electrical,NOCO ORAS,1,17,311,40
2024-02-16,150639422,G3,9010-003-TR-01,TR,Miscellaneous,HT breakers maintenance,maintenance,003ELEC,Electrical,NOCO ORAS,-,17,311,18
2024-02-16,150639423,G3,9010-003-TR-02,TR,Miscellaneous,HT breakers maintenanc,maintenance,003ELEC,Electrical,NOCO ORAS,-,17,311,18
2024-02-16,150639403,G3,9010-030-P-12,P,Miscellaneous,PM of bkr,general,030ELEC,Electrical,NOCO ORAS,-,105,223,81
2024-02-16,150639429,G3,9010-057-KM-02B,KM,Miscellaneous,HT Motor breaker maintenance,maintenance,057ELEC,Electrical,NOCO ORAS,1,17,311,18
2024-02-16,150639430,G3,9010-057-KM-02A,KM,Miscellaneous,HT Motor breaker maintenance,maintenance,057ELEC,Electrical,NOCO ORAS,1,17,311,18
2024-02-16,150639475,G3,9010-018-TR-01,TR,Miscellaneous,HT breakers maintenanc,maintenance,018ELEC,Electrical,NOCO ORAS,-,17,311,17
2024-02-16,150639477,G3,9010-018-TR-02,TR,Miscellaneous,HT breakers maintenanc,maintenance,018ELEC,Electrical,NOCO ORAS,-,17,311,17
2024-02-16,150639468,G3,9010-057-TR-24,TR,Miscellaneous,PM of HT Bkr,general,057ELEC,Electrical,NOCO ORAS,-,17,311,31
2024-02-16,150639479,G3,9010-018-TR-21,TR,Miscellaneous,HT breakers maintenanc,maintenance,018ELEC,Electrical,NOCO ORAS,-,17,311,17
2024-02-16,150639481,G3,9010-018-TR-22,TR,Miscellaneous,HT breakers maintenanc,maintenance,018ELEC,Electrical,NOCO ORAS,-,17,311,17
2024-02-16,150639487,G3,9010-057-TR-23,TR,Miscellaneous,HT Motor breaker maintenance,maintenance,057ELEC,Electrical,NOCO ORAS,1,17,311,17
2024-02-17,150639376,G2,9010-005-LIGHTING,LIGHTING,Electrical Systems,no light at obj 6 p/h back side,general,005ELEC,Electrical,NOCO ORAS,-,16,311,19
2024-02-17,150639352,G2,9010-51A-E,E,Miscellaneous,51A-E2/3/4 SCAFFOLDING FOR INSULATION,general,CIVILREF,Civil,OSNO,1,0,327,0
2024-02-17,150639496,G2,9010-053-P-23,P,Miscellaneous,53-P-23 shaft jam rect,general,053MECH,Mechanical,NOPR ORAS,-,9,318,6
2024-02-17,150639516,G2,9010-005-LIGHTING,LIGHTING,Electrical Systems,09-P-01 PUMP PM JOB TO BE DONE,general,005ELEC,Electrical,NOCO ORAS,-,16,311,20
2024-02-17,150639380,G2,9010-001-TI-2087,TI,Miscellaneous,01TI-2087(APH)TO BE CHECKED.,inspection,001INST,Instrumentation,NOPR,-,14,313,10
2024-02-17,150639383,G2,9010-057-T-42,T,Miscellaneous,T-42: flange leak at I/L PG tapping,damage,057MECH,Mechanical,NOCO,-,87,240,36
2024-02-17,150639372,G2,9010-001-GD-CDU,GD,Miscellaneous,10GD-07 mount near pump-8,general,001INST,Instrumentation,NOCO ORAS,-,44,283,35
2024-02-18,150639498,G2,9010-011-BL-7,BL,Miscellaneous,Burner#2 FO SOV UV-603-D air line punctu,general,011INST,Instrumentation,NOCO ORAS,1,18,308,17
2024-02-18,150639499,G2,9010-011-BL-7,BL,Miscellaneous,Burenr#2 Flame scanner showing error val,general,011INST,Instrumentation,NOCO ORAS,1,18,308,17
2024-02-18,150639500,G2,9010-011-BL-7,BL,Miscellaneous,FD fan suction IGV calibration to do – h,general,011INST,Instrumentation,NOCO ORAS,1,18,308,17
2024-02-18,150639392,G1,9010-011-INST,INST,Instrumentation,BLR#6 Burner#2 flame scanner -11BSL616B1,general,011INST,Instrumentation,NOCO ORAS,1,18,308,19
2024-02-18,150639393,G1,9010-011-INST,INST,Instrumentation,BLR#6 Burner#2 FO SOV -UV603D air impuls,general,011INST,Instrumentation,NOCO ORAS,1,18,308,19
2024-02-19,150639555,G2,9010-004-LG,LG,Miscellaneous,04-LG-1107 & 04-LG-8704 cleaning to be d,general,004INST,Instrumentation,NOPR ORAS,-,5,320,5
2024-02-19,150639558,G2,9010-027-MOT,MOT,Electrical Systems,32-G01B smoke from terminal box found,general,027ELEC,Electrical,NOCO ORAS,-,14,311,23
2024-02-19,150639585,G2,9010-049-ACFM-01A,ACFM,HVAC Systems,SPARE VFD CHECKING,inspection,TESTELEC,Electrical,NOCO ORAS,-,7,318,5
2024-02-19,150639576,G2,9010-048-SS-NEW-UNIT,SS,Miscellaneous,053-EH-01 FAULTY VFD REMOVAL JOB,damage,TESTELEC,Electrical,NOCO ORAS,-,7,318,4
2024-02-19,150639595,G2,9010-003-LG,LG,Miscellaneous,calibration of 03LIC023  V-1  boot level,general,003INST,Instrumentation,NOCO ORAS,-,38,287,25
2024-02-19,150639560,G2,9010-011-BL-6,BL,Miscellaneous,Furnace prs. PT impulse line flushing to,general,011INST,Instrumentation,NOCO ORAS,1,17,308,15
2024-02-19,150639549,G2,9010-011-BL-06-SB-08,BL,Miscellaneous,BLR#6 SB#8 module relay continue chetrin,general,TESTELEC,Electrical,NOCO ORAS,1,7,318,6
2024-02-19,150639588,G2,9010-027-PIPING,PIPING,Mechanical Equipment,AIR HOSE CONNECTION NEAR AERATION TANK,general,027MECH,Mechanical,NOPR ORAS,-,0,325,1
2024-02-19,150639606,G2,9010-027-MOT,MOT,Electrical Systems,CABLE DISCONNECTION FROM 27-P05A,general,027ELEC,Electrical,NOCO ORAS,-,14,311,21
2024-02-19,150639503,G2,9010-011-INST,INST,Instrumentation,Air com-3 tripped in high lube oil temp,general,011INST,Instrumentation,NOCO ORAS,1,17,308,18
2024-02-20,150639591,G2,9010-003-TT-1404,TT,Instrumentation,1- R1A skin temp. wrong show- 03TI-1306B,general,003INST,Instrumentation,OSNO,1,17,307,10
2024-02-20,150639618,G2,9010-026-FA,FA,Miscellaneous,Checking for fire alarm panel for fault,inspection,COMELEC,Electrical,NOCO,-,13,311,21
2024-02-20,150639619,G2,9010-057-AT-2501,AT,Miscellaneous,PH and SO@   nalzyer job,general,057INST,Instrumentation,NOPR ORAS,1,3,321,8
2024-02-20,150639608,G2,9010-032-LCV-008,LCV,Control Systems,Pin hole leakage on air line to new DAF,general,032INST,Instrumentation,NOPR ORAS,-,11,313,9
2024-02-20,150639626,G2,9010-003-MOT,MOT,Electrical Systems,Temperature monitoring of DCU Motor,general,003ELEC,Electrical,NOCO ORAS,-,45,279,67
2024-02-20,150639532,G2,9010-003-GD-17,GD,Miscellaneous,"Flatly gas(04GD-09,03GD17,12GD14) detect",general,003INST,Instrumentation,OSNO,1,1,323,2
2024-02-20,150639553,G2,9010-057-PIPING,PIPING,Mechanical Equipment,Scaffolding to be provided as per list.,general,057MECH,Mechanical,OSNO,1,3,321,2
2024-02-20,150639534,G2,9010-003-DCS,DCS,Control Systems,controller power supply do be done,general,003INST,Instrumentation,OSNO,1,1,323,5
2024-02-20,150639600,G2,9010-007-TANK101-LEVEL,TANK101,Mechanical Equipment,tk101 primary & secondary dip mismatc,general,007INST,Instrumentation,NOPR ORAS,-,4,320,4
2024-02-20,150639636,G2,9010-027-K-04A,K,Miscellaneous,27-K-04A tripping problem,damage,027ELEC,Electrical,NOCO ORAS,-,13,311,18
2024-02-20,150639645,G2,9010-EST-II-LIGHT,II,Miscellaneous,ARC for kitchen chimney,general,EST-ELEC,Electrical,NOCO ORAS,1,31,293,39
2024-02-21,150639646,G2,9010-056-FT-0301,FT,Instrumentation,FIC-0301 FLOW SHOWING FAULTY TO BE ATTEN,damage,056INST,Instrumentation,NOCO ORAS,1,98,225,81
2024-02-21,150639685,G1,9010-011-INST,INST,Instrumentation,Bl#6 Air register valve checking,inspection,011INST,Instrumentation,NOCO ORAS,-,15,308,21
2024-02-21,150639696,G2,9010-003-PM-23B,PM,Miscellaneous,P-23B(N) MOTOR installation,general,003ELEC,Electrical,NOCO ORAS,1,44,279,55
2024-02-21,150639642,G2,9010-057-PM-41A,PM,Miscellaneous,PM-41A tripping problem to check n recti,"inspection, damage",057ELEC,Electrical,NOCO ORAS,-,44,279,16
2024-02-21,150639720,G2,9010-011-INST,INST,Instrumentation,Electrical & Instrument cable dressing t,general,011INST,Instrumentation,NOCO ORAS,1,15,308,18
2024-02-21,150639721,G2,9010-018-LIGHTING,LIGHTING,Electrical Systems,Electrical & Instrument cable dressing t,general,018ELEC,Electrical,NOCO ORAS,1,44,279,40
